gLicNum,regnum,BusinessName,HomePort,logbooknum,vesselID,vesselName,logpagenum,logdate,starttime,port_SiteStart,port_Site,page_Num,totalPages,port_reg,port_swhs,port_iphc,Port_Hal_Area,prime_Salm,salm_reg,salm_swhs,salm_iphc,prime_Bott,bott_reg,bott_swhs,bott_iphc,iphc,swhs,region,t_Anglers,thrs_salm,thrs_Bott,nClient,rClient,comp,crew,UnknownClientType,kingLKept,kingLRel,kingSKept,kingSRel,cohoKept,cohoRel,sockKept,OtherSalmonKept,halKept,halRel,HalGAF,lingKept,lingRel,pRockKept,pRockRel,yRockKept,YRockRel,ORockKept,oRockRel,SableKept,SableRel,sharkKept,OtherKept
11881,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1337177,HALI HUNTER,401,8/19/2025,3:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,114211,SE,G ,2C,2C,G ,SE,3,6,1,3,0,0,0,0,1,0,0,2,6,0,NULL,3,0,1,NULL,2,7,0,5,3,2,NULL,NULL,NULL,NULL,NULL,NULL
23013,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1251401,EAGLE DIFFERENCE,402,8/19/2025,4:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,114211,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,4,6,2,4,0,0,0,0,NULL,NULL,0,1,15,0,NULL,0,NULL,NULL,NULL,NULL,NULL,12,0,NULL,NULL,4,0,NULL,NULL,NULL,NULL
11881,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1337177,HALI HUNTER,426,8/24/2025,3:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,4,4,3,4,0,0,0,0,NULL,NULL,NULL,NULL,3,0,NULL,1,2,0,NULL,4,0,12,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL
23013,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1251401,EAGLE DIFFERENCE,435,8/24/2025,4:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,3,4,4,3,0,0,0,0,NULL,NULL,NULL,NULL,18,0,NULL,0,NULL,NULL,NULL,3,0,9,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL
17900,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1296664,SCREAMIN EAGLE,450,8/28/2025,4:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,4,2,5,4,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,0,4,9,NULL,0,4,12,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
22781,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1251401,EAGLE DIFFERENCE,448,8/28/2025,4:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,114211,SE,G ,2C,2C,G ,SE,5,3,4,5,0,0,0,0,0,1,NULL,NULL,4,0,NULL,0,5,18,2,0,18,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17900,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1296664,SCREAMIN EAGLE,459,9/1/2025,4:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,114211,SE,G ,2C,114211,SE,G ,2C,2C,G ,SE,4,2,5,4,0,0,0,0,NULL,NULL,NULL,NULL,24,0,NULL,0,4,4,NULL,3,5,12,2,0,5,NULL,NULL,NULL,NULL,NULL,NULL
11881,17802,"MDL ALASKA, LLC DBA: EAGLE CHARTERS",ELFIN COVE,2517802,1337177,HALI HUNTER,469,9/4/2025,3:PM,NULL,ELFIN COVE,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,4,4,3,4,0,0,0,0,2,0,NULL,NULL,24,3,NULL,4,4,1,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,105,5/25/2025,12:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113417,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,4,1,4,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,1,1,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,108,5/29/2025,4:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113415,SE,D ,2C,113415,SE,D ,2C,2C,D ,SE,4,1,5,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,118,6/10/2025,3:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113416,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,5,1,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,0,4,0,NULL,NULL,1,0,20,0,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,122,6/14/2025,3:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113416,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,5,1,5,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,0,NULL,5,0,5,0,NULL,NULL,4,0,12,0,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,127,6/19/2025,3:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113416,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,4,2,3,4,0,0,0,0,2,2,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,135,6/30/2025,3:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113416,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,4,1,6,3,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,16,0,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,140,7/5/2025,4:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113417,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,5,2,5,5,0,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,0,5,0,NULL,NULL,NULL,NULL,NULL,1,0,5,0,15,0,NULL,NULL
14643,17806,AA SPORTFISHING LLC,SITKA,2517806,1239376,KATIE LU,148,7/16/2025,4:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113416,SE,D ,2C,113417,SE,D ,2C,2C,D ,SE,3,5,1,3,0,0,0,0,NULL,NULL,NULL,NULL,8,0,NULL,4,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17843,17844,BIG FISH ALASKA,VALDEZ,2517844,AK5945AW,SLAYIN AK,138,8/25/2025,5:PM,NULL,VALDEZ,1,1,SC,J ,3A,EPWS ,466100,SC,J ,3A,NULL,NULL,NULL,NULL,3A,J ,SC,4,7,NULL,2,2,0,0,0,NULL,NULL,NULL,NULL,16,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,103,6/8/2025,1:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,5,4,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,158,6/19/2025,5:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,6,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,111,6/22/2025,12:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,5,4,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,162,6/23/2025,5:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,6,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,119,7/5/2025,4:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,6,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,126,7/12/2025,5:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,7,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,145,7/25/2025,4:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,6,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,174,8/2/2025,3:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,5,4,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,176,8/4/2025,3:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,7,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,178,8/8/2025,5:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,7,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,182,8/11/2025,4:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22191,17862,Alaska Fishing Fanatics LLC,NINILCHIK,2517862,AK7168N,TILT II,200,9/7/2025,2:PM,NULL,DEEP CREEK,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,5,0,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,201,9/29/2025,11:AM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,5,6,NULL,3,1,0,1,0,9,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,204,10/3/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222030,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,4,4,NULL,3,1,0,0,0,6,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,206,10/5/2025,1:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,4,5,NULL,0,3,0,1,0,8,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11167,17862,Alaska Fishing Fanatics LLC,DEEP CREEK,2517862,AK4486AY,UNDERTAKER,208,10/12/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222030,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,4,5,NULL,1,3,0,0,0,4,0,2,3,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,156,6/21/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,11,NULL,6,9,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18749,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1246915,WANKA,157,6/22/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525902,SC,P ,3A,3A,P ,SC,6,NULL,7,2,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18749,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1246915,WANKA,193,7/5/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,526002,SC,P ,3A,3A,P ,SC,6,NULL,6,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22137,14865,BIG DAN'S FISHING CHARTERS,SEWARD,2514865,1277242,BLACK JACK,221,7/5/2025,6:PM,NULL,SEWARD,1,1,SC,PS,3A,NG   ,NULL,NULL,NULL,NULL,495934,SC,PS,3A,3A,PS,SC,6,NULL,6,3,3,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,12,3,NULL,2,0,12,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,202,7/9/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525803,SC,Q ,3A,3A,P ,SC,12,NULL,6,8,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,15,0,48,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,217,7/13/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525803,SC,Q ,3A,3A,P ,SC,12,NULL,5,12,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,14,0,NULL,19,0,36,0,3,0,2,0,NULL,NULL,NULL,NULL
18749,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1246915,WANKA,206,7/13/2025,7:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525902,SC,P ,3A,3A,P ,SC,6,NULL,3,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11,0,NULL,12,0,12,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL
14864,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1321223,DOUBLE DOWN,276,7/18/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525834,SC,Q ,3A,3A,P ,SC,12,NULL,3,11,1,0,0,0,NULL,NULL,NULL,NULL,3,0,NULL,0,24,12,NULL,9,0,48,0,4,0,1,0,NULL,NULL,NULL,NULL
14864,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1321223,DOUBLE DOWN,277,7/19/2025,11:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525834,SC,Q ,3A,3A,P ,SC,12,NULL,6,9,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24,11,NULL,11,0,48,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,239,7/21/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525803,SC,Q ,3A,3A,P ,SC,12,NULL,5,12,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,24,0,48,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,240,7/24/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,12,NULL,6,10,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,23,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,244,7/25/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525803,SC,Q ,3A,3A,P ,SC,10,NULL,5,10,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,20,0,NULL,20,0,40,0,2,0,1,0,NULL,NULL,NULL,NULL
14864,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1321223,DOUBLE DOWN,280,7/25/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515901,SC,P ,3A,3A,P ,SC,10,NULL,4,9,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,20,8,NULL,10,0,40,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
22137,14865,BIG DAN'S FISHING CHARTERS,SEWARD,2514865,1277242,BLACK JACK,261,7/28/2025,6:PM,NULL,SEWARD,1,1,SC,PS,3A,NG   ,496002,SC,PS,3A,495934,SC,PS,3A,3A,PS,SC,6,1,5,6,0,0,0,0,NULL,NULL,NULL,NULL,3,0,NULL,0,12,2,NULL,NULL,NULL,12,0,2,0,3,0,NULL,NULL,NULL,NULL
14864,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1321223,DOUBLE DOWN,286,8/1/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525834,SC,Q ,3A,3A,P ,SC,12,NULL,4,12,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24,10,NULL,8,0,48,0,NULL,NULL,5,0,NULL,NULL,NULL,NULL
18749,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1246915,WANKA,266,8/3/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,526002,SC,P ,3A,3A,P ,SC,6,NULL,5,4,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21553,14865,BIG DAN'S FISHING CHARTERS,HOMER,2514865,1294616,GAME CHANGER,322,8/17/2025,1:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,11,NULL,5,11,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,22,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22508,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK5140N,DREAM WEAVER,158,6/13/2025,12:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515937,SC,P ,3A,3A,P ,SC,5,NULL,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18261,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK8003P,BLUE FOX,164,6/13/2025,7:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,2,2,NULL,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18261,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK8003P,BLUE FOX,165,6/14/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,3,0,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22508,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK6608AW,BLACK PEARL,159,6/14/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,515937,SC,P ,3A,3A,P ,SC,6,3,3,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18261,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK8003P,BLUE FOX,179,6/20/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222050,SC,P ,3A,525901,SC,P ,3A,3A,P ,SC,6,2,3,0,6,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,1,12,10,NULL,NULL,NULL,8,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL
22508,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK6608AW,BLACK PEARL,177,6/20/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,515937,SC,P ,3A,3A,P ,SC,6,1,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,17,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12888,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK6608AW,BLACK PEARL,193,6/26/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,5,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,0,NULL,NULL,NULL,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18261,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK8003P,BLUE FOX,203,6/29/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,6,NULL,NULL,NULL,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18261,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK8003P,BLUE FOX,202,7/3/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222050,SC,P ,3A,525931,SC,P ,3A,3A,P ,SC,6,2,2,6,0,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,0,12,5,NULL,NULL,NULL,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18261,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK8003P,BLUE FOX,225,7/7/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222050,SC,P ,3A,525931,SC,P ,3A,3A,P ,SC,5,2,4,3,2,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,0,10,5,NULL,NULL,NULL,8,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL
12888,17829,HOMER FISHING ADVENTURES,HOMER,2517829,AK6608AW,BLACK PEARL,239,7/13/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222010,SC,P ,3A,525931,SC,P ,3A,3A,P ,SC,6,2,4,6,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,5,12,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
